match_id,match_outcome,home_team,home_goals,home_xg,home_shots,home_passes,home_pressuredpasses,home_pressureddribbles,home_highpasses,home_groundpasses,home_pass_length,home_crosses,home_dribbles,home_tackles,home_tackles_success,home_interceptions,home_pressures,home_blocks,home_fouls,home_counterattacks,home_passes_att3rd,home_passes_scorebox,home_vertical_passing_dist,home_actions_scorebox,away_team,away_goals,away_xg,away_shots,away_passes,away_pressuredpasses,away_pressureddribbles,away_highpasses,away_groundpasses,away_pass_length,away_crosses,away_dribbles,away_tackles,away_tackles_success,away_interceptions,away_pressures,away_blocks,away_fouls,away_counterattacks,away_passes_att3rd,away_passes_scorebox,away_vertical_passing_dist,away_actions_scorebox,xg_diff,shots_diff,passes_diff,highpasses_diff,groundpasses_diff,pressuredpasses_diff,pass_length_diff,crosses_diff,dribbles_diff,tackles_diff,tackles_success_diff,interceptions_diff,pressures_diff,blocks_diff,fouls_diff,counterattacks_diff,passes_att3rd_diff,passes_scorebox_diff,vertical_passing_dist_diff,actions_scorebox_diff,goals_diff,home_xg_scaled,away_xg_scaled,home_shots_scaled,away_shots_scaled,home_passes_scaled,away_passes_scaled,home_highpasses_scaled,away_highpasses_scaled,home_groundpasses_scaled,away_groundpasses_scaled,home_pressuredpasses_scaled,away_pressuredpasses_scaled,home_pass_length_scaled,away_pass_length_scaled,home_crosses_scaled,away_crosses_scaled,home_dribbles_scaled,away_dribbles_scaled,home_tackles_scaled,away_tackles_scaled,home_tackles_success_scaled,away_tackles_success_scaled,home_interceptions_scaled,away_interceptions_scaled,home_pressures_scaled,away_pressures_scaled,home_blocks_scaled,away_blocks_scaled,home_fouls_scaled,away_fouls_scaled,home_counterattacks_scaled,away_counterattacks_scaled,home_passes_att3rd_scaled,away_passes_att3rd_scaled,home_passes_scorebox_scaled,away_passes_scorebox_scaled,home_vertical_passing_dist_scaled,away_vertical_passing_dist_scaled,home_actions_scorebox_scaled,away_actions_scorebox_scaled,outcome_ordered
3890535,away_win,Wolfsburg,0,1.167257349,19,776,148,16,141,549,16633.0955505,35,16,15,13,6,177,10,9,15,82,53,6573.8,82,Augsburg,2,1.374192874,8,311,55,12,122,164,8165.749546,3,12,28,12,10,221,13,18,10,41,11,5372.3,17,-0.206935525,11,465,19,385,93,8467.3460045,32,4,-13,1,-4,-44,-3,-9,5,41,42,1201.5,65,-2,1.167257349,1.374192874,19.0,8.0,77.6,31.1,14.1,12.2,54.9,16.4,14.8,5.5,16.6330955505,8.165749546,35.0,3.0,16.0,12.0,15.0,28.0,13.0,12.0,6.0,10.0,177.0,221.0,1.0,1.3,9.0,18.0,15.0,10.0,82.0,41.0,53.0,11.0,6573.8,5372.3,0.082,0.017,0
3890536,home_win,Borussia Mönchengladbach,3,3.039839805,24,606,108,15,119,417,12595.3454361,7,15,21,14,10,214,18,15,70,66,39,5777.2,102,Hoffenheim,1,2.756695141,14,463,127,24,112,285,10309.8500687,9,24,20,7,5,185,27,13,46,56,24,5767.8,61,0.2831446639999999,10,143,7,132,-19,2285.4953674000008,-2,-9,1,7,5,29,-9,2,24,10,15,9.399999999999636,41,2,3.039839805,2.756695141,24.0,14.0,60.6,46.3,11.9,11.2,41.7,28.5,10.8,12.7,12.5953454361,10.3098500687,7.0,9.0,15.0,24.0,21.0,20.0,14.0,7.0,10.0,5.0,214.0,185.0,1.8,2.7,15.0,13.0,70.0,46.0,66.0,56.0,39.0,24.0,5777.2,5767.8,0.102,0.061,2
3890537,home_win,Eintracht Frankfurt,2,1.112391386,8,454,105,16,134,239,10362.6239435,14,16,21,15,13,191,18,25,22,73,31,5781.9,67,FSV Mainz 05,1,0.663626801,8,363,40,14,135,169,9452.6318269,5,14,14,3,5,179,27,23,46,58,22,5416.4,37,0.4487645849999998,0,91,-1,70,65,909.9921166000004,9,2,7,12,8,12,-9,2,-24,15,9,365.5,30,1,1.112391386,0.663626801,8.0,8.0,45.4,36.3,13.4,13.5,23.9,16.9,10.5,4.0,10.3626239435,9.4526318269,14.0,5.0,16.0,14.0,21.0,14.0,15.0,3.0,13.0,5.0,191.0,179.0,1.8,2.7,25.0,23.0,22.0,46.0,73.0,58.0,31.0,22.0,5781.9,5416.4,0.067,0.037,2
3890538,draw,Augsburg,0,1.196971168,13,599,62,14,119,418,14089.2856985,17,14,9,2,7,91,11,11,3,70,30,5420.4,56,FC Köln,0,0.1807185216,8,365,56,6,109,206,9433.9317638,7,6,15,8,11,159,17,15,7,55,14,5203.8,20,1.0162526464,5,234,10,212,6,4655.3539347000005,10,8,-6,-6,-4,-68,-6,-4,-4,15,16,216.59999999999943,36,0,1.196971168,0.1807185216,13.0,8.0,59.9,36.5,11.9,10.9,41.8,20.6,6.2,5.6,14.0892856985,9.4339317638,17.0,7.0,14.0,6.0,9.0,15.0,2.0,8.0,7.0,11.0,91.0,159.0,1.1,1.7,11.0,15.0,3.0,7.0,70.0,55.0,30.0,14.0,5420.4,5203.8,0.056,0.02,1
3890539,away_win,Darmstadt 98,1,1.360068922,10,281,63,10,151,69,7425.2413274,10,10,22,10,8,129,25,16,21,71,34,5585.7,71,Eintracht Frankfurt,2,0.823806276,12,479,37,13,146,262,9989.4488572,10,13,17,13,3,114,19,14,6,71,37,5795.8,68,0.536262646,-2,-198,5,-193,26,-2564.207529799999,0,-3,5,-3,5,15,6,2,15,0,-3,-210.1000000000004,3,-1,1.360068922,0.823806276,10.0,12.0,28.1,47.9,15.1,14.6,6.9,26.2,6.3,3.7,7.4252413274,9.9894488572,10.0,10.0,10.0,13.0,22.0,17.0,10.0,13.0,8.0,3.0,129.0,114.0,2.5,1.9,16.0,14.0,21.0,6.0,71.0,71.0,34.0,37.0,5585.7,5795.8,0.071,0.068,0
3890540,home_win,Bayer Leverkusen,2,1.710586608,19,505,64,11,147,304,11102.8346444,7,11,23,14,12,135,23,17,16,59,28,5643.8,52,Hertha Berlin,1,0.4979404739999999,8,454,59,30,134,246,9860.2781694,7,30,10,4,5,151,15,24,14,51,19,5353.3,44,1.212646134,11,51,13,58,5,1242.5564749999994,0,-19,13,10,7,-16,8,-7,2,8,9,290.5,8,1,1.710586608,0.4979404739999999,19.0,8.0,50.5,45.4,14.7,13.4,30.4,24.6,6.4,5.9,11.1028346444,9.8602781694,7.0,7.0,11.0,30.0,23.0,10.0,14.0,4.0,12.0,5.0,135.0,151.0,2.3,1.5,17.0,24.0,16.0,14.0,59.0,51.0,28.0,19.0,5643.8,5353.3,0.052,0.044,2
3890541,draw,Bayern Munich,1,0.266765141,8,631,165,26,140,423,14149.8028316,12,26,16,8,21,212,17,12,0,73,39,6648.2,56,Borussia Mönchengladbach,1,0.626722924,8,497,73,10,109,320,10287.9331364,3,10,23,9,16,251,16,18,0,37,18,5327.6,38,-0.359957783,0,134,31,103,92,3861.869695199999,9,16,-7,-1,5,-39,1,-6,0,36,21,1320.5999999999997,18,0,0.266765141,0.626722924,8.0,8.0,63.1,49.7,14.0,10.9,42.3,32.0,16.5,7.3,14.1498028316,10.2879331364,12.0,3.0,26.0,10.0,16.0,23.0,8.0,9.0,21.0,16.0,212.0,251.0,1.7,1.6,12.0,18.0,0.0,0.0,73.0,37.0,39.0,18.0,6648.2,5327.6,0.056,0.038,1
3890542,home_win,Borussia Dortmund,5,2.642703663,19,675,112,22,80,529,13289.23432945,17,22,19,9,9,185,18,9,21,54,31,4895.4,121,Wolfsburg,1,0.820585369,7,392,81,15,80,254,8931.67820615,10,15,29,15,11,196,16,13,16,29,16,4186.0,39,1.822118294,12,283,0,275,31,4357.556123300001,7,7,-10,-6,-2,-11,2,-4,5,25,15,709.3999999999996,82,4,2.642703663,0.820585369,19.0,7.0,67.5,39.2,8.0,8.0,52.9,25.4,11.2,8.1,13.28923432945,8.93167820615,17.0,10.0,22.0,15.0,19.0,29.0,9.0,15.0,9.0,11.0,185.0,196.0,1.8,1.6,9.0,13.0,21.0,16.0,54.0,29.0,31.0,16.0,4895.4,4186.0,0.121,0.039,2
3890543,away_win,Hannover 96,1,2.193958447,21,419,59,15,143,213,8933.3263805,11,15,27,13,12,178,17,16,27,55,38,4965.6,102,Schalke 04,3,2.538639329,10,451,75,26,130,247,10707.0534451,8,26,18,8,17,133,24,21,8,54,18,6063.4,46,-0.344680882,11,-32,13,-34,-16,-1773.7270645999995,3,-11,9,5,-5,45,-7,-5,19,1,20,-1097.7999999999993,56,-2,2.193958447,2.538639329,21.0,10.0,41.9,45.1,14.3,13.0,21.3,24.7,5.9,7.5,8.9333263805,10.7070534451,11.0,8.0,15.0,26.0,27.0,18.0,13.0,8.0,12.0,17.0,178.0,133.0,1.7,2.4,16.0,21.0,27.0,8.0,55.0,54.0,38.0,18.0,4965.6,6063.4,0.102,0.046,0
3890544,home_win,Hoffenheim,2,1.843048749,10,427,92,15,144,226,9933.66579303,8,15,20,10,6,151,31,18,21,67,20,5983.8,56,Ingolstadt,1,1.8401448345,15,377,74,11,142,181,9620.5036596,11,11,27,17,10,195,27,24,32,75,37,6130.0,92,0.0029039144999998,-5,50,2,45,18,313.1621334299998,-3,4,-7,-7,-4,-44,4,-6,-11,-8,-17,-146.19999999999982,-36,1,1.843048749,1.8401448345,10.0,15.0,42.7,37.7,14.4,14.2,22.6,18.1,9.2,7.4,9.93366579303,9.6205036596,8.0,11.0,15.0,11.0,20.0,27.0,10.0,17.0,6.0,10.0,151.0,195.0,3.1,2.7,18.0,24.0,21.0,32.0,67.0,75.0,20.0,37.0,5983.8,6130.0,0.056,0.092,2
3890545,draw,FSV Mainz 05,0,0.906745919,12,473,110,14,126,281,11052.35501965,6,14,25,12,3,130,23,23,27,57,23,5432.900000000001,57,Hamburger SV,0,0.476573531,7,374,61,12,136,175,8873.05111684,5,12,25,17,20,215,27,31,40,55,20,5326.0,46,0.4301723879999999,5,99,-10,106,49,2179.3039028099997,1,2,0,-5,-17,-85,-4,-8,-13,2,3,106.90000000000056,11,0,0.906745919,0.476573531,12.0,7.0,47.3,37.4,12.6,13.6,28.1,17.5,11.0,6.1,11.05235501965,8.873051116840001,6.0,5.0,14.0,12.0,25.0,25.0,12.0,17.0,3.0,20.0,130.0,215.0,2.3,2.7,23.0,31.0,27.0,40.0,57.0,55.0,23.0,20.0,5432.900000000001,5326.0,0.057,0.046,1
3890546,home_win,Werder Bremen,6,2.7567737424,16,368,102,13,132,182,8631.054422,10,13,26,13,16,165,18,12,19,63,30,5303.5,85,VfB Stuttgart,2,1.024636154,12,527,93,17,124,331,10614.7271174,13,17,14,7,13,182,24,15,31,54,34,5200.2,61,1.7321375884,4,-159,8,-149,9,-1983.6726954000003,-3,-4,12,6,3,-17,-6,-3,-12,9,-4,103.30000000000018,24,4,2.7567737424,1.024636154,16.0,12.0,36.8,52.7,13.2,12.4,18.2,33.1,10.2,9.3,8.631054422,10.6147271174,10.0,13.0,13.0,17.0,26.0,14.0,13.0,7.0,16.0,13.0,165.0,182.0,1.8,2.4,12.0,15.0,19.0,31.0,63.0,54.0,30.0,34.0,5303.5,5200.2,0.085,0.061,2
3890547,home_win,Hannover 96,1,0.4388361097,14,426,102,17,120,228,9935.6775185,12,17,23,14,12,192,25,21,38,66,21,5840.5,67,Hoffenheim,0,1.599174522,16,526,116,15,148,296,12292.0919569,15,15,17,15,8,161,19,25,20,63,32,6414.2,70,-1.1603384123,-2,-100,-28,-68,-14,-2356.414438399999,-3,2,6,-1,4,31,6,-4,18,3,-11,-573.6999999999998,-3,1,0.4388361097,1.599174522,14.0,16.0,42.6,52.6,12.0,14.8,22.8,29.6,10.2,11.6,9.9356775185,12.2920919569,12.0,15.0,17.0,15.0,23.0,17.0,14.0,15.0,12.0,8.0,192.0,161.0,2.5,1.9,21.0,25.0,38.0,20.0,66.0,63.0,21.0,32.0,5840.5,6414.2,0.067,0.07,2
3890548,away_win,Ingolstadt,1,2.499539788,17,355,94,10,146,159,10149.1588318,11,10,20,16,8,172,20,17,18,91,34,6785.3,76,Bayern Munich,2,1.6419081395,12,491,93,19,141,286,11366.3011697,6,19,16,11,9,175,12,17,41,62,20,6536.1,44,0.8576316485,5,-136,5,-127,1,-1217.1423379000007,5,-9,4,5,-1,-3,8,0,-23,29,14,249.19999999999985,32,-1,2.499539788,1.6419081395,17.0,12.0,35.5,49.1,14.6,14.1,15.9,28.6,9.4,9.3,10.1491588318,11.3663011697,11.0,6.0,10.0,19.0,20.0,16.0,16.0,11.0,8.0,9.0,172.0,175.0,2.0,1.2,17.0,17.0,18.0,41.0,91.0,62.0,34.0,20.0,6785.3,6536.1,0.076,0.044,0
3890549,draw,Schalke 04,1,1.777583797,20,589,92,25,107,430,12300.0054,8,25,15,10,3,114,12,10,5,59,43,5206.8,98,Augsburg,1,0.3758453006,5,284,50,9,105,145,7577.1568019,6,9,17,11,15,215,25,18,14,36,11,4549.5,14,1.4017384964,15,305,2,285,42,4722.8485981,2,16,-2,-1,-12,-101,-13,-8,-9,23,32,657.3000000000002,84,0,1.777583797,0.3758453006,20.0,5.0,58.9,28.4,10.7,10.5,43.0,14.5,9.2,5.0,12.3000054,7.577156801899999,8.0,6.0,25.0,9.0,15.0,17.0,10.0,11.0,3.0,15.0,114.0,215.0,1.2,2.5,10.0,18.0,5.0,14.0,59.0,36.0,43.0,11.0,5206.8,4549.5,0.098,0.014,1
3890550,home_win,Borussia Mönchengladbach,2,0.870910584,14,586,130,22,83,424,12403.25883213,9,22,18,11,10,152,25,18,19,51,22,5544.1,62,Bayer Leverkusen,1,2.0131110667,16,405,99,8,124,221,8860.5075775,9,8,19,10,11,189,32,9,19,61,29,5314.900000000001,76,-1.1422004827,-2,181,-41,203,31,3542.7512546300004,0,14,-1,1,-1,-37,-7,9,0,-10,-7,229.19999999999985,-14,1,0.870910584,2.0131110667,14.0,16.0,58.6,40.5,8.3,12.4,42.4,22.1,13.0,9.9,12.40325883213,8.8605075775,9.0,9.0,22.0,8.0,18.0,19.0,11.0,10.0,10.0,11.0,152.0,189.0,2.5,3.2,18.0,9.0,19.0,19.0,51.0,61.0,22.0,29.0,5544.1,5314.900000000001,0.062,0.076,2
3890551,away_win,Hamburger SV,0,0.427703333,5,387,91,8,143,180,9312.6805142,5,8,17,10,10,151,22,20,13,73,30,5486.1,51,Wolfsburg,1,1.5161863308,12,470,101,17,129,264,10573.3891437,16,17,10,3,12,157,14,11,22,47,32,5232.5,61,-1.0884829978,-7,-83,14,-84,-10,-1260.7086295000008,-11,-9,7,7,-2,-6,8,9,-9,26,-2,253.6000000000004,-10,-1,0.427703333,1.5161863308,5.0,12.0,38.7,47.0,14.3,12.9,18.0,26.4,9.1,10.1,9.3126805142,10.5733891437,5.0,16.0,8.0,17.0,17.0,10.0,10.0,3.0,10.0,12.0,151.0,157.0,2.2,1.4,20.0,11.0,13.0,22.0,73.0,47.0,30.0,32.0,5486.1,5232.5,0.051,0.061,0
3890552,away_win,VfB Stuttgart,1,0.637846558,7,419,54,8,120,224,9659.6134551,11,8,23,9,12,211,23,13,12,58,27,5559.1,35,FSV Mainz 05,3,3.79130092,19,380,104,19,133,178,9127.7370482,9,19,24,13,10,159,22,20,22,54,30,5336.0,68,-3.153454362,-12,39,-13,46,-50,531.876406899999,2,-11,-1,-4,2,52,1,-7,-10,4,-3,223.1000000000004,-33,-2,0.637846558,3.79130092,7.0,19.0,41.9,38.0,12.0,13.3,22.4,17.8,5.4,10.4,9.6596134551,9.1277370482,11.0,9.0,8.0,19.0,23.0,24.0,9.0,13.0,12.0,10.0,211.0,159.0,2.3,2.2,13.0,20.0,12.0,22.0,58.0,54.0,27.0,30.0,5559.1,5336.0,0.035,0.068,0
3890553,home_win,Eintracht Frankfurt,1,0.401769447,6,172,38,4,96,47,5597.5510774,11,4,9,7,8,246,25,29,6,34,18,4386.4,28,Borussia Dortmund,0,1.1912590395,13,826,111,11,93,667,16463.3785904,20,11,5,2,5,78,10,12,0,98,50,6070.4,102,-0.7894895925000001,-7,-654,3,-620,-73,-10865.827513,-9,-7,4,5,3,168,15,17,6,-64,-32,-1684.0,-74,1,0.401769447,1.1912590395,6.0,13.0,17.2,82.6,9.6,9.3,4.7,66.7,3.8,11.1,5.5975510774,16.4633785904,11.0,20.0,4.0,11.0,9.0,5.0,7.0,2.0,8.0,5.0,246.0,78.0,2.5,1.0,29.0,12.0,6.0,0.0,34.0,98.0,18.0,50.0,4386.4,6070.4,0.028,0.102,2
3890554,draw,FC Köln,0,0.732007374,9,494,85,13,117,322,11486.9951563,13,13,25,16,3,161,23,22,42,59,37,6000.9,75,Werder Bremen,0,0.716943899,13,365,106,8,114,199,8949.7559251,13,8,13,7,10,146,20,21,46,60,38,5261.3,72,0.015063475,-4,129,3,123,-21,2537.2392311999997,0,5,12,9,-7,15,3,1,-4,-1,-1,739.5999999999995,3,0,0.732007374,0.716943899,9.0,13.0,49.4,36.5,11.7,11.4,32.2,19.9,8.5,10.6,11.4869951563,8.9497559251,13.0,13.0,13.0,8.0,25.0,13.0,16.0,7.0,3.0,10.0,161.0,146.0,2.3,2.0,22.0,21.0,42.0,46.0,59.0,60.0,37.0,38.0,6000.9,5261.3,0.075,0.072,1
3890555,away_win,Hertha Berlin,1,1.1099404146,17,708,104,9,122,525,14289.4213096,17,9,5,4,9,70,8,17,28,64,43,6223.7,99,Darmstadt 98,2,1.0361670945,8,226,45,3,125,66,6873.5025229,9,3,21,12,10,250,25,24,10,68,21,5360.9,41,0.0737733200999999,9,482,-3,459,59,7415.9187867,8,6,-16,-8,-1,-180,-17,-7,18,-4,22,862.8000000000002,58,-1,1.1099404146,1.0361670945,17.0,8.0,70.8,22.6,12.2,12.5,52.5,6.6,10.4,4.5,14.2894213096,6.8735025229,17.0,9.0,9.0,3.0,5.0,21.0,4.0,12.0,9.0,10.0,70.0,250.0,0.8,2.5,17.0,24.0,28.0,10.0,64.0,68.0,43.0,21.0,6223.7,5360.9,0.099,0.041,0
3890556,home_win,Wolfsburg,3,2.2466789147,17,567,165,17,118,366,12607.6052332,12,17,17,12,17,111,12,9,23,56,24,6182.0,59,VfB Stuttgart,1,0.915592377,13,490,39,11,116,312,10573.5974889,15,11,24,13,11,262,25,16,17,62,32,5403.099999999999,52,1.3310865377,4,77,2,54,126,2034.007744299999,-3,6,-7,-1,6,-151,-13,-7,6,-6,-8,778.9000000000005,7,2,2.2466789147,0.915592377,17.0,13.0,56.7,49.0,11.8,11.6,36.6,31.2,16.5,3.9,12.6076052332,10.5735974889,12.0,15.0,17.0,11.0,17.0,24.0,12.0,13.0,17.0,11.0,111.0,262.0,1.2,2.5,9.0,16.0,23.0,17.0,56.0,62.0,24.0,32.0,6182.0,5403.099999999999,0.059,0.052,2
3890557,home_win,Werder Bremen,1,1.6842142226,16,560,86,17,141,338,12581.6498787,13,17,14,9,14,133,22,17,29,77,48,5996.4,107,Eintracht Frankfurt,0,0.1681919166,4,305,42,15,144,124,8062.5567911,4,15,17,11,7,206,24,18,35,50,17,5725.4,18,1.516022306,12,255,-3,214,44,4519.0930876,9,2,-3,-2,7,-73,-2,-1,-6,27,31,271.0,89,1,1.6842142226,0.1681919166,16.0,4.0,56.0,30.5,14.1,14.4,33.8,12.4,8.6,4.2,12.5816498787,8.0625567911,13.0,4.0,17.0,15.0,14.0,17.0,9.0,11.0,14.0,7.0,133.0,206.0,2.2,2.4,17.0,18.0,29.0,35.0,77.0,50.0,48.0,17.0,5996.4,5725.4,0.107,0.018,2
3890558,draw,FSV Mainz 05,0,1.064920681,7,348,80,9,119,174,9109.1032932,7,9,17,10,9,212,33,14,29,58,16,5486.0,40,Hertha Berlin,0,0.847503751,11,615,129,19,157,373,14177.9510633,16,19,15,7,8,141,14,20,20,75,31,6444.8,76,0.21741693,-4,-267,-38,-199,-49,-5068.847770100001,-9,-10,2,3,1,71,19,-6,9,-17,-15,-958.8000000000002,-36,0,1.064920681,0.847503751,7.0,11.0,34.8,61.5,11.9,15.7,17.4,37.3,8.0,12.9,9.1091032932,14.1779510633,7.0,16.0,9.0,19.0,17.0,15.0,10.0,7.0,9.0,8.0,212.0,141.0,3.3,1.4,14.0,20.0,29.0,20.0,58.0,75.0,16.0,31.0,5486.0,6444.8,0.04,0.076,1
3890559,home_win,Bayern Munich,3,2.421191398,20,664,144,24,152,454,14349.3455404,17,24,22,17,6,177,16,13,26,54,34,5902.9,98,Hannover 96,1,1.7460605366,20,352,66,9,107,196,7593.9006688,5,9,17,11,12,371,19,20,19,46,21,4638.9,59,0.6751308614,0,312,45,258,78,6755.4448716,12,15,5,6,-6,-194,-3,-7,7,8,13,1264.0,39,2,2.421191398,1.7460605366,20.0,20.0,66.4,35.2,15.2,10.7,45.4,19.6,14.4,6.6,14.3493455404,7.5939006688,17.0,5.0,24.0,9.0,22.0,17.0,17.0,11.0,6.0,12.0,177.0,371.0,1.6,1.9,13.0,20.0,26.0,19.0,54.0,46.0,34.0,21.0,5902.9,4638.9,0.098,0.059,2
3890560,away_win,Darmstadt 98,0,0.6706238409999999,9,326,59,10,127,154,8337.167745,13,10,18,9,12,202,20,13,17,63,30,5316.1,72,Borussia Mönchengladbach,2,1.6780261755,22,728,82,21,68,603,13316.4897231,8,21,13,8,6,125,18,13,30,65,29,5375.7,68,-1.0074023345,-13,-402,59,-449,-23,-4979.321978099999,5,-11,5,1,6,77,2,0,-13,-2,1,-59.599999999999454,4,-2,0.6706238409999999,1.6780261755,9.0,22.0,32.6,72.8,12.7,6.8,15.4,60.3,5.9,8.2,8.337167745,13.3164897231,13.0,8.0,10.0,21.0,18.0,13.0,9.0,8.0,12.0,6.0,202.0,125.0,2.0,1.8,13.0,13.0,17.0,30.0,63.0,65.0,30.0,29.0,5316.1,5375.7,0.072,0.068,0
3890561,away_win,Hoffenheim,1,1.1688748137,13,506,111,14,81,382,10299.51176573,16,14,25,16,8,178,20,15,19,50,31,4554.9,74,Schalke 04,4,1.605703526,12,590,85,27,90,456,11591.8693649,6,27,18,12,18,193,17,15,27,38,15,5267.9,63,-0.4368287122999998,1,-84,-9,-74,26,-1292.35759917,10,-13,7,4,-10,-15,3,0,-8,12,16,-713.0,11,-3,1.1688748137,1.605703526,13.0,12.0,50.6,59.0,8.1,9.0,38.2,45.6,11.1,8.5,10.29951176573,11.5918693649,16.0,6.0,14.0,27.0,25.0,18.0,16.0,12.0,8.0,18.0,178.0,193.0,2.0,1.7,15.0,15.0,19.0,27.0,50.0,38.0,31.0,15.0,4554.9,5267.9,0.074,0.063,0
3890562,draw,Borussia Dortmund,2,1.224463485,13,977,79,15,72,837,17256.4149671,19,15,17,9,5,88,13,9,3,110,51,5781.6,104,FC Köln,2,1.308468257,6,213,37,9,86,88,5616.0570017,3,9,17,9,9,227,17,10,17,31,12,4035.2,17,-0.0840047719999999,7,764,-14,749,42,11640.357965400002,16,6,0,0,-4,-139,-4,-1,-14,79,39,1746.4,87,0,1.224463485,1.308468257,13.0,6.0,97.7,21.3,7.2,8.6,83.7,8.8,7.9,3.7,17.256414967100003,5.6160570017,19.0,3.0,15.0,9.0,17.0,17.0,9.0,9.0,5.0,9.0,88.0,227.0,1.3,1.7,9.0,10.0,3.0,17.0,110.0,31.0,51.0,12.0,5781.6,4035.2,0.104,0.017,1
3890563,home_win,Bayer Leverkusen,3,3.4965765648,10,345,83,15,143,148,8682.8831922,6,15,21,12,19,221,19,21,39,56,17,5979.4,41,Ingolstadt,2,3.2418109805,21,438,119,25,173,204,10599.5250891,11,25,20,12,16,152,17,13,18,63,35,6058.2,89,0.2547655842999998,-11,-93,-30,-56,-36,-1916.6418968999988,-5,-10,1,0,3,69,2,8,21,-7,-18,-78.80000000000018,-48,1,3.4965765648,3.2418109805,10.0,21.0,34.5,43.8,14.3,17.3,14.8,20.4,8.3,11.9,8.6828831922,10.5995250891,6.0,11.0,15.0,25.0,21.0,20.0,12.0,12.0,19.0,16.0,221.0,152.0,1.9,1.7,21.0,13.0,39.0,18.0,56.0,63.0,17.0,35.0,5979.4,6058.2,0.041,0.089,2
3890564,away_win,Augsburg,1,1.40499571,12,480,115,17,131,297,11266.6325402,10,17,19,13,5,194,18,14,11,56,21,5477.4,50,Hamburger SV,3,1.794981004,14,437,113,29,110,264,9947.80901217,5,29,16,13,13,192,15,25,9,56,23,4890.5,50,-0.3899852939999999,-2,43,21,33,2,1318.8235280299996,5,-12,3,0,-8,2,3,-11,2,0,-2,586.8999999999996,0,-2,1.40499571,1.794981004,12.0,14.0,48.0,43.7,13.1,11.0,29.7,26.4,11.5,11.3,11.2666325402,9.94780901217,10.0,5.0,17.0,29.0,19.0,16.0,13.0,13.0,5.0,13.0,194.0,192.0,1.8,1.5,14.0,25.0,11.0,9.0,56.0,56.0,21.0,23.0,5477.4,4890.5,0.05,0.05,0
